"hh_id","is_complete","num_trips","person_id","person_num","is_participant","day_id","day_num","travel_date","travel_dow","hh_day_complete","num_complete_trip_surveys","summary_complete","begin_day","end_day","no_travel_1","no_travel_2","no_travel_3","no_travel_4","no_travel_5","no_travel_6","no_travel_7","no_travel_8","no_travel_11","no_travel_12","no_travel_13","no_travel_99","delivery_2","delivery_4","delivery_5","delivery_6","delivery_7","delivery_8","delivery_9","delivery_996","shop_online","telecommute_time","day_weight_zonal","day_weight_citywide"
"24152165","1","6","2415216501","1","1","241521650103","3","06/16/2024","7","1","6","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","7.1523082169","27.99707008806"
"24152165","1","9","2415216501","1","1","241521650104","4","06/17/2024","1","1","9","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","1","995","7.1523082169","27.99707008806"
"24152165","1","3","2415216501","1","1","241521650105","5","06/18/2024","2","1","3","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","1","995","7.1523082169","27.99707008806"
"24152165","1","2","2415216501","1","1","241521650106","6","06/19/2024","3","1","2","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","7.1523082169","27.99707008806"
"24152165","1","8","2415216501","1","1","241521650107","7","06/20/2024","4","1","8","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","7.1523082169","27.99707008806"
"24152171","0","0","2415217101","1","1","241521710101","1","06/13/2024","4","0","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","600","0","0"
"24152171","0","5","2415217101","1","1","241521710102","2","06/14/2024","5","0","4","1","7","7","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","0","1","0","0","1","600","0","0"
"24152171","1","4","2415217101","1","1","241521710103","3","06/15/2024","6","1","4","1","7","7","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","0","0","0","0","1","0","14.3840715807","52.40844518003"
"24152171","1","3","2415217101","1","1","241521710104","4","06/16/2024","7","1","3","1","7","7","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","0","0","0","0","1","0","14.3840715807","52.40844518003"
"24152171","1","2","2415217101","1","1","241521710105","5","06/17/2024","1","1","2","1","7","7","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","0","0","0","0","1","600","14.3840715807","52.40844518003"
"24152171","1","0","2415217101","1","1","241521710106","6","06/18/2024","2","1","0","1","7","7","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","600","14.3840715807","52.40844518003"
"24152171","1","0","2415217101","1","1","241521710107","7","06/19/2024","3","1","0","1","7","7","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","600","14.3840715807","52.40844518003"
"24152178","1","5","2415217801","1","1","241521780101","1","06/14/2024","5","1","5","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","1,582.61835810341","1,370.11707879783"
"24152186","1","6","2415218601","1","1","241521860101","1","06/12/2024","3","1","2","1","1","3","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","0","0","0","0","1","995","52.94607310798","87.96698434714"
"24152186","1","11","2415218601","1","1","241521860102","2","06/13/2024","4","1","10","1","1","3","995","995","995","995","995","995","995","995","995","995","995","995","1","0","0","0","0","0","0","0","0","995","52.94607310798","87.96698434714"
"24152186","1","10","2415218601","1","1","241521860103","3","06/14/2024","5","1","10","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","1","0","1","0","0","0","0","0","0","995","52.94607310798","87.96698434714"
"24152186","1","11","2415218601","1","1","241521860104","4","06/15/2024","6","1","11","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","1","0","1","0","0","0","0","0","1","995","52.94607310798","87.96698434714"
"24152186","1","2","2415218601","1","1","241521860105","5","06/16/2024","7","1","2","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","1","0","1","0","0","0","0","0","1","995","52.94607310798","87.96698434714"
"24152186","1","8","2415218601","1","1","241521860106","6","06/17/2024","1","1","7","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","0","0","0","0","0","995","52.94607310798","87.96698434714"
"24152186","1","7","2415218601","1","1","241521860107","7","06/18/2024","2","1","7","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","52.94607310798","87.96698434714"
"24152188","1","2","2415218801","1","1","241521880101","1","06/12/2024","3","1","2","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","68.03711995408","143.79808010006"
"24152188","1","2","2415218801","1","1","241521880102","2","06/13/2024","4","1","2","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","1","0","1","0","0","0","0","0","1","995","68.03711995408","143.79808010006"
"24152188","1","0","2415218801","1","1","241521880103","3","06/14/2024","5","1","0","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","995","68.03711995408","143.79808010006"
"24152188","1","0","2415218801","1","1","241521880104","4","06/15/2024","6","1","0","1","1","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","995","68.03711995408","143.79808010006"
"24152188","1","0","2415218801","1","1","241521880105","5","06/16/2024","7","1","0","1","1","1","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","995","68.03711995408","143.79808010006"
"24152188","1","0","2415218801","1","1","241521880106","6","06/17/2024","1","1","0","1","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","995","68.03711995408","143.79808010006"
"24152188","1","0","2415218801","1","1","241521880107","7","06/18/2024","2","1","0","1","1","1","0","1","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","995","68.03711995408","143.79808010006"
"24152191","1","19","2415219101","1","1","241521910101","1","06/15/2024","6","1","18","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","30","341.7362952343","127.30183043555"
"24152191","1","15","2415219101","1","1","241521910102","2","06/16/2024","7","1","12","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","180","341.7362952343","127.30183043555"
"24152191","1","4","2415219101","1","1","241521910103","3","06/17/2024","1","1","4","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","420","341.7362952343","127.30183043555"
"24152191","1","6","2415219101","1","1","241521910104","4","06/18/2024","2","1","6","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","210","341.7362952343","127.30183043555"
"24152191","1","0","2415219101","1","1","241521910105","5","06/19/2024","3","1","0","1","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","600","341.7362952343","127.30183043555"
"24152191","1","9","2415219101","1","1","241521910106","6","06/20/2024","4","1","5","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","120","341.7362952343","127.30183043555"
"24152191","1","6","2415219101","1","1","241521910107","7","06/21/2024","5","1","5","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","540","341.7362952343","127.30183043555"
"24152192","1","3","2415219201","1","1","241521920101","1","06/12/2024","3","1","3","1","997","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","0","0","0","0","0","0","1,828.19135262976","4,200.89244116537"
"24152196","1","5","2415219601","1","1","241521960101","1","06/14/2024","5","1","5","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","1","0","1","995","268.01037016512","105.082295286"
"24152196","1","12","2415219601","1","1","241521960102","2","06/15/2024","6","1","6","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","268.01037016512","105.082295286"
"24152196","1","3","2415219601","1","1","241521960103","3","06/16/2024","7","1","3","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","268.01037016512","105.082295286"
"24152196","1","7","2415219601","1","1","241521960104","4","06/17/2024","1","1","6","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","268.01037016512","105.082295286"
"24152196","1","10","2415219601","1","1","241521960105","5","06/18/2024","2","1","10","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","268.01037016512","105.082295286"
"24152196","1","9","2415219601","1","1","241521960106","6","06/19/2024","3","1","9","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","268.01037016512","105.082295286"
"24152196","1","7","2415219601","1","1","241521960107","7","06/20/2024","4","1","7","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","268.01037016512","105.082295286"
"24152197","1","2","2415219701","1","1","241521970101","1","06/14/2024","5","1","2","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","0","0","0","0","1","480","208.46977586134","92.23819643656"
"24152197","1","2","2415219701","1","1","241521970102","2","06/15/2024","6","1","2","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","0","0","0","0","1","0","208.46977586134","92.23819643656"
"24152197","1","0","2415219701","1","1","241521970103","3","06/16/2024","7","1","0","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","208.46977586134","92.23819643656"
"24152197","1","4","2415219701","1","1","241521970104","4","06/17/2024","1","1","4","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","0","0","0","0","0","0","208.46977586134","92.23819643656"
"24152197","1","2","2415219701","1","1","241521970105","5","06/18/2024","2","1","2","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","1","0","0","0","0","1","0","208.46977586134","92.23819643656"
"24152197","1","6","2415219701","1","1","241521970106","6","06/19/2024","3","1","6","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","1","0","0","0","0","0","0","208.46977586134","92.23819643656"
"24152197","1","3","2415219701","1","1","241521970107","7","06/20/2024","4","1","0","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","208.46977586134","92.23819643656"
"24152199","1","0","2415219901","1","1","241521990101","1","06/15/2024","6","1","0","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","995","20.92413208797","36.74909374451"
"24152199","1","0","2415219901","1","1","241521990102","2","06/16/2024","7","1","0","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","995","20.92413208797","36.74909374451"
"24152199","0","3","2415219901","1","1","241521990103","3","06/17/2024","1","0","2","1","1","3","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","0","0"
"24152199","1","3","2415219901","1","1","241521990104","4","06/18/2024","2","1","3","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","0","0","0","0","0","995","20.92413208797","36.74909374451"
"24152199","1","3","2415219901","1","1","241521990105","5","06/19/2024","3","1","3","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","20.92413208797","36.74909374451"
