is_first,is_last,is_terminal,language_instruction,language_instruction_2,language_instruction_3,observation.state.gripper_position,observation.state.cartesian_position,observation.state.joint_position,observation.state,action.gripper_position,action.gripper_velocity,action.cartesian_position,action.cartesian_velocity,action.joint_position,action.joint_velocity,action.original,action,discount,reward,task_category,building,collector_id,date,camera_extrinsics.wrist_left,camera_extrinsics.exterior_1_left,camera_extrinsics.exterior_2_left,is_episode_successful,timestamp,frame_index,episode_index,index,task_index
false,false,false,Flip the book,Move the black notebook to the right,Move the book on top of the other book on the left to the windowsill.,0.4273128,"[0.5420735, 0.17257167, 0.30242363, 2.0350916, -0.45807862, 1.4294469]","[0.07307675, 0.25556996, 0.20196918, -2.0704844, -2.6026917, 2.7519433, 1.6002209]","[0.07307675, 0.25556996, 0.20196918, -2.0704844, -2.6026917, 2.7519433, 1.6002209, 0.4273128]",0.73458153,1.0,"[0.539297, 0.1498342, 0.29343244, 2.0266254, -0.48450965, 1.4134705]","[-0.04751146, -0.26875517, -0.113425694, 0.16609713, -0.08131207, -0.10137037]","[0.039407846, 0.2492367, 0.2254033, -2.085801, -2.602686, 2.732751, 1.6233256]","[-0.1409647, -0.036262, 0.113493204, -0.07657704, 2.5716272e-05, -0.095969655, 0.1153287]","[0.539297, 0.1498342, 0.29343244, 2.0266254, -0.48450965, 1.4134705, 0.73458153]","[0.039407846, 0.2492367, 0.2254033, -2.085801, -2.602686, 2.732751, 1.6233256, 0.73458153]",1.0,0.0,"10 Comstock Circle, Apt. 135","10 Comstock Circle, Apt. 135",89b42cd2,89b42cd2,"[0.3237663, -0.08706777, 0.44762862, -2.5228145, 0.06755576, -1.7559572]","[0.18778293, -0.46167272, 0.49439624, -1.9400598, 0.015838007, -0.77798206]","[0.3229735, 0.66694814, 0.47124255, -1.9321058, 0.059442937, -2.4062119]",true,8.0,120,63923,18440646,34881
false,false,false,"","","",0.0,"[0.41919777, -0.13069823, 0.4966905, 2.8868103, 0.29947147, -0.09710409]","[-0.14858207, -0.2893397, -0.07674197, -2.17325, -0.31112167, 1.61481, -0.10448467]","[-0.14858207, -0.2893397, -0.07674197, -2.17325, -0.31112167, 1.61481, -0.10448467, 0.0]",0.0,0.0,"[0.41882405, -0.13055202, 0.49429873, 2.887398, 0.30482337, -0.09683733]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.1318245, -0.28776872, -0.09138223, -2.1755252, -0.31420898, 1.6119287, -0.10117792]","[0.08377965, 0.00044585124, -0.07324016, 0.00814765, -0.0154376915, -0.014410252, 0.01651995]","[0.41882405, -0.13055202, 0.49429873, 2.887398, 0.30482337, -0.09683733, 0.0]","[-0.1318245, -0.28776872, -0.09138223, -2.1755252, -0.31420898, 1.6119287, -0.10117792, 0.0]",1.0,0.0,Autolab,Autolab,0d4edc83,0d4edc83,"[0.3374649, -0.16409701, 0.51586866, 3.099314, 0.25395983, 1.559809]","[0.35927618, 0.6459606, 0.4620159, -2.0555556, 0.037737064, -2.4648635]","[0.32162204, -0.32792234, 0.46147192, -2.0722404, -0.06067431, -0.556293]",false,0.13333334,2,63926,18441257,0
false,false,false,Move the items from the transparent bowl to the silver bowl,Move the items from the plastic bowl to the silver bowl,Move the clear lunchbox's contents to the silver bowl,0.47577092,"[0.42256793, -0.1906832, 0.3238239, 3.0459611, 0.26347163, -0.056792285]","[-0.18299854, -0.051667333, -0.21908149, -2.383545, -0.22058846, 2.1050627, -0.22206262]","[-0.18299854, -0.051667333, -0.21908149, -2.383545, -0.22058846, 2.1050627, -0.22206262, 0.47577092]",0.46567532,-0.0932458,"[0.4097336, -0.17671338, 0.33672205, 3.0349703, 0.25143254, -0.032731157]","[-0.1726461, 0.17143886, 0.15565877, -0.07054479, -0.06033926, 0.16028872]","[-0.181117, -0.116213694, -0.20214613, -2.4238687, -0.24242613, 2.0940993, -0.2157661]","[0.0076749157, -0.30410078, 0.07468796, -0.19571444, -0.10618347, -0.05479559, 0.03192894]","[0.4097336, -0.17671338, 0.33672205, 3.0349703, 0.25143254, -0.032731157, 0.46567532]","[-0.181117, -0.116213694, -0.20214613, -2.4238687, -0.24242613, 2.0940993, -0.2157661, 0.46567532]",1.0,0.0,403 Fairmont,403 Fairmont,52ca9b6a,52ca9b6a,"[0.33473644, 0.083364576, 0.4098944, 2.642786, -0.22806056, 1.7555928]","[0.4015144, 0.5822893, 0.48237026, -2.0401106, -0.04633269, -2.832844]","[0.04503633, -0.25999892, 0.44488397, -1.8602366, -0.040038556, -1.606058]",true,20.266666,304,63931,18444318,34884
false,false,false,Use the left towel farthest from you to wipe the pan,Use the blue and white towel on the left to wipe the black pan.,Wipe the pan with the white towel,0.0,"[0.52093315, 0.11653223, 0.31226352, -3.0252323, 0.23663981, 0.43920293]","[0.1078117, 0.1673253, 0.107928805, -2.129726, 0.049230542, 2.039696, -0.23671548]","[0.1078117, 0.1673253, 0.107928805, -2.129726, 0.049230542, 2.039696, -0.23671548, 0.0]",0.0,0.0,"[0.5428315, 0.15244824, 0.31128934, -2.9663098, 0.18390128, 0.44715077]","[0.24611995, 0.3576895, 0.0021029646, 0.4033691, -0.13925153, -0.064361505]","[0.118168905, 0.23033452, 0.14692351, -2.05034, 0.121940225, 2.061304, -0.23418432]","[0.04189637, 0.23854287, 0.13445354, 0.31384543, 0.29710257, 0.0921309, 0.012622422]","[0.5428315, 0.15244824, 0.31128934, -2.9663098, 0.18390128, 0.44715077, 0.0]","[0.118168905, 0.23033452, 0.14692351, -2.05034, 0.121940225, 2.061304, -0.23418432, 0.0]",1.0,0.0,Mila staff kitchen,Mila staff kitchen,b04f2af4,b04f2af4,"[0.18675363, -0.14901114, 0.46456838, 2.931922, -0.080567315, 1.5235511]","[0.30363157, -0.5267222, 0.24901326, -2.0268705, -0.20083249, -0.21525899]","[0.28113052, 0.52434367, 0.39271814, -2.023908, -0.04088128, -2.7183127]",true,2.4,36,63936,18445278,34886
false,false,false,Uncover the jar and put the lid on the table,Take the lid off the glass jar,Take the lid off the jar and put it on the table,0.0,"[0.8063213, 0.04656216, 0.21462353, 3.1184294, -0.10919255, -0.7441148]","[0.11478153, 1.2049371, -0.117413394, -0.71773785, 0.015262726, 1.9780604, 0.8155144]","[0.11478153, 1.2049371, -0.117413394, -0.71773785, 0.015262726, 1.9780604, 0.8155144, 0.0]",0.0,0.0,"[0.8286501, 0.044587232, 0.20597444, 3.1205966, -0.05301238, -0.7702502]","[0.30652046, -0.0285755, -0.07932003, 0.22874093, 0.20965855, -0.14797275]","[0.09584484, 1.243807, -0.09822908, -0.6565022, 0.042200677, 1.921123, 0.8208637]","[-0.08705389, 0.16718194, 0.0833554, 0.2796239, 0.11436708, -0.24512304, 0.021171728]","[0.8286501, 0.044587232, 0.20597444, 3.1205966, -0.05301238, -0.7702502, 0.0]","[0.09584484, 1.243807, -0.09822908, -0.6565022, 0.042200677, 1.921123, 0.8208637, 0.0]",1.0,0.0,Lyman,Lyman,50aee79f,50aee79f,"[0.26927394, -0.009709732, 0.4115157, 2.7858014, -0.03939327, 1.6062448]","[0.33953357, 0.4720558, 0.31703782, -2.075944, 0.0071100327, -2.2957857]","[0.32810035, -0.3507014, 0.388906, -2.0393503, -0.051667027, -1.0106801]",true,5.866667,88,63940,18446150,5144
false,false,false,Remove the cup from the sink basin and put it on the sink countertop,Remove cup from the sink and place it outside the sink,Take the brown mug out of the sink,0.5550661,"[0.7159811, -0.013326589, 0.11848203, 2.711952, 0.06393643, -1.4969106]","[0.0799153, 1.1045434, -0.16575827, -1.0793611, 0.16563946, 1.7368749, 1.3910086]","[0.0799153, 1.1045434, -0.16575827, -1.0793611, 0.16563946, 1.7368749, 1.3910086, 0.5550661]",0.87995595,1.0,"[0.71431744, -0.016169457, 0.1196091, 2.726697, 0.049079105, -1.5258001]","[-0.027237816, -0.014884538, 0.017012842, -0.06993457, -0.07908703, -0.16713785]","[0.06446345, 1.0978528, -0.14627613, -1.0882915, 0.14746486, 1.7572529, 1.4261049]","[-0.067089856, -0.03342758, 0.09763145, -0.040447533, -0.08313297, 0.077227324, 0.1570532]","[0.71431744, -0.016169457, 0.1196091, 2.726697, 0.049079105, -1.5258001, 0.87995595]","[0.06446345, 1.0978528, -0.14627613, -1.0882915, 0.14746486, 1.7572529, 1.4261049, 0.87995595]",1.0,0.0,Smith Hall Fetch Lab,Smith Hall Fetch Lab,553d1bd5,553d1bd5,"[0.18317045, -0.06681836, 0.55242956, 2.7890227, -0.1920875, 1.3460208]","[0.10648816, 0.74258524, 0.4264241, -1.6248695, -0.0689483, -2.5986145]","[-0.15382488, -0.7014991, 0.4847779, -1.6367139, 0.03775182, -0.85325223]",true,5.6,84,63944,18447162,27778
false,false,false,Put the yellow block on top of the green and grey block,Pick up the lime green block and stack it on both the green and gray blocks,Put the yellow block on the green block,0.49779734,"[0.4651775, -0.10153855, 0.2841745, 3.0629704, 0.09214581, -0.18463935]","[-0.09562096, 0.03414668, -0.11627489, -2.4292212, -0.11077455, 2.3701143, 0.05205001]","[-0.09562096, 0.03414668, -0.11627489, -2.4292212, -0.11077455, 2.3701143, 0.05205001, 0.49779734]",0.74779737,1.0,"[0.47084063, -0.11010584, 0.28582892, 3.0518918, 0.07793671, -0.1641077]","[0.07545388, -0.11256992, 0.022071568, -0.08978332, -0.07951356, 0.14395472]","[-0.105094925, 0.044620574, -0.12018276, -2.4116716, -0.12947015, 2.3784072, 0.032540716]","[-0.04738618, 0.05197394, -0.01825865, 0.08728714, -0.09348207, 0.04141917, -0.09647836]","[0.47084063, -0.11010584, 0.28582892, 3.0518918, 0.07793671, -0.1641077, 0.74779737]","[-0.105094925, 0.044620574, -0.12018276, -2.4116716, -0.12947015, 2.3784072, 0.032540716, 0.74779737]",1.0,0.0,BWW,BWW,be856380,be856380,"[0.38362908, 0.10110436, 0.46053243, 2.9279978, -0.17283498, 1.6632895]","[0.15868941, -0.41425413, 0.41369644, -2.0868895, -0.038672008, -0.9539297]","[0.14029534, 0.5412614, 0.47065198, -2.352876, 0.086719275, -2.0136726]",true,11.933333,179,63947,18447992,34893
false,false,false,Take the marker out of the cup,Remove the marker from the mug,Take the marker out of the cup,0.7929515,"[0.5002424, 0.032203082, 0.15863295, -3.0760546, -0.37172675, 1.2819456]","[0.026003936, 0.3955658, 0.077405244, -2.3322294, 0.82138264, 2.6700666, -1.9478402]","[0.026003936, 0.3955658, 0.077405244, -2.3322294, 0.82138264, 2.6700666, -1.9478402, 0.7929515]",0.9482379,0.62114537,"[0.50846344, 0.032734834, 0.14603692, -3.0730236, -0.31463856, 1.2703776]","[0.10307401, 0.013442244, -0.10818066, -0.27890113, 0.07308844, -0.06014922]","[0.010688314, 0.44025445, 0.09327683, -2.3129654, 0.7263496, 2.7132084, -1.8588886]","[-0.07204703, 0.16018419, 0.0775242, 0.077096865, -0.37259385, 0.17522508, 0.3521912]","[0.50846344, 0.032734834, 0.14603692, -3.0730236, -0.31463856, 1.2703776, 0.9482379]","[0.010688314, 0.44025445, 0.09327683, -2.3129654, 0.7263496, 2.7132084, -1.8588886, 0.9482379]",1.0,0.0,TRI,TRI,22cb038f,22cb038f,"[0.35626358, -0.14869261, 0.37197366, 2.5308897, 0.08099054, 1.6241242]","[0.35849872, 0.4367656, 0.228544, -1.8516086, 0.053380713, -3.0163517]","[0.3609307, -0.47639245, 0.36699063, -1.8710026, 0.0017475447, 0.20241712]",true,11.666667,175,63960,18451661,4431
false,false,false,Remove the container from the third rack from the top and put it in the second rack from the top,Move the spice bottle to the top shelf of the rack,Move the spice shaker to the shelf above,0.0,"[0.3761537, -0.078231364, 0.4479005, -2.874898, 0.110801615, -0.12010567]","[-0.024374258, -0.48623574, -0.20838957, -2.484129, 0.16737387, 1.8711287, -0.1283382]","[-0.024374258, -0.48623574, -0.20838957, -2.484129, 0.16737387, 1.8711287, -0.1283382, 0.0]",0.0,0.0,"[0.39433435, -0.071662925, 0.43371797, -2.81989, 0.22428161, -0.2674692]","[0.20246156, 0.07414809, -0.08866403, 0.37444544, 0.5121688, -0.77296424]","[-0.05121859, -0.39842868, -0.18283069, -2.4446924, 0.2659287, 1.8337909, -0.010367423]","[-0.12252173, 0.32803512, 0.11929884, 0.19182438, 0.39543658, -0.18544474, 0.43608463]","[0.39433435, -0.071662925, 0.43371797, -2.81989, 0.22428161, -0.2674692, 0.0]","[-0.05121859, -0.39842868, -0.18283069, -2.4446924, 0.2659287, 1.8337909, -0.010367423, 0.0]",1.0,0.0,394 Franklin,394 Franklin,52ca9b6a,52ca9b6a,"[0.29283702, -0.103759125, 0.44013423, 2.8196623, -0.24574766, 1.5644804]","[0.20876458, 0.5973379, 0.41086555, -1.9350561, 0.016519884, -2.187971]","[0.0030330056, -0.59700525, 0.66484064, -2.1746058, -0.0054973746, -0.7650416]",true,1.1333333,17,63966,18454171,34900
false,false,false,Pick up the spatula and scoop some chips from the white and purple bowl,Use the spoon to stir in the bowl,"Hold the cake knife, then move it around the plate",0.0,"[0.32116997, 0.13947804, 0.094146214, 2.6342342, 0.3135176, 0.46935132]","[0.2537159, 0.37112764, 0.1368694, -2.621861, -1.0091158, 2.4370196, 0.79876304]","[0.2537159, 0.37112764, 0.1368694, -2.621861, -1.0091158, 2.4370196, 0.79876304, 0.0]",0.0,0.0,"[0.33722082, 0.1500458, 0.07009942, 2.6054902, 0.23920284, 0.44772476]","[0.16393685, 0.10520892, -0.28084728, 0.040082596, -0.42854166, -0.060059678]","[0.28797138, 0.44843382, 0.10846376, -2.5479333, -1.0891155, 2.4593232, 0.9192544]","[0.14495286, 0.307546, -0.12349439, 0.29012048, -0.3352815, 0.09294968, 0.48723567]","[0.33722082, 0.1500458, 0.07009942, 2.6054902, 0.23920284, 0.44772476, 0.0]","[0.28797138, 0.44843382, 0.10846376, -2.5479333, -1.0891155, 2.4593232, 0.9192544, 0.0]",1.0,0.0,TRI,TRI,938130c4,938130c4,"[0.37296999, -0.122177005, 0.37557602, 2.6701465, -0.01987887, 1.4148552]","[0.07874185, 0.5372965, 0.4823053, -1.970417, 0.10105461, -2.3420746]","[0.089154124, -0.35697684, 0.5096052, -2.2109427, -0.047954608, -0.9256862]",true,3.4,51,63973,18455995,34904
false,false,false,Move the glass cup to the right side of the counter.,move the cup across the counter,Move the glass bowl to the right,0.9471366,"[0.52247065, -0.41783696, 0.29815748, 2.6584322, -0.18910341, -2.5072405]","[-0.41263422, 0.71208346, -0.35851973, -1.3344947, 0.15411107, 1.4949651, 1.7748837]","[-0.41263422, 0.71208346, -0.35851973, -1.3344947, 0.15411107, 1.4949651, 1.7748837, 0.9471366]",0.98678416,0.1585903,"[0.5279796, -0.43585652, 0.30880797, 2.7477632, -0.21816768, -2.5824287]","[0.049162395, -0.18200707, 0.096332125, -0.4106215, -0.117193036, -0.27720734]","[-0.42205465, 0.7274519, -0.37362593, -1.2881733, 0.14742127, 1.5355008, 1.8349737]","[-0.046571933, 0.06602499, -0.049690474, 0.18347003, -0.024664776, 0.12739393, 0.21262287]","[0.5279796, -0.43585652, 0.30880797, 2.7477632, -0.21816768, -2.5824287, 0.98678416]","[-0.42205465, 0.7274519, -0.37362593, -1.2881733, 0.14742127, 1.5355008, 1.8349737, 0.98678416]",1.0,0.0,Gates,Gates,sbd7d2c6,sbd7d2c6,"[0.28175297, 0.08319419, 0.49269778, 2.819352, -0.034555074, 1.7368255]","[0.2183871, 0.44545597, 0.6168333, -2.2747335, -0.027294127, -2.566961]","[0.017587181, -0.37255183, 0.5607838, -2.0318496, 0.03199954, -0.88105696]",true,7.6666665,115,63979,18458386,34907
false,false,false,Pour some of the soap in the sink,Place the dishwashing liquid on its side then set it upright,Pick up the bottle of the dishwasher and the pour some in the sink,0.6079295,"[0.60961753, -0.14347939, 0.24798663, 3.087363, -0.53627056, 1.5577523]","[-0.20143652, 0.49334693, -0.07919262, -1.8473053, 0.686893, 2.1259139, -2.2507246]","[-0.20143652, 0.49334693, -0.07919262, -1.8473053, 0.686893, 2.1259139, -2.2507246, 0.6079295]",0.8579295,1.0,"[0.6077792, -0.13621712, 0.23961225, 3.1044335, -0.4517922, 1.5435883]","[-0.03950781, 0.059439, -0.121108755, -0.49323967, 0.078650095, -0.043741073]","[-0.19368851, 0.49401322, -0.0639908, -1.8699368, 0.6097794, 2.1994858, -2.194667]","[0.027456012, 0.008526362, 0.054658014, -0.11398267, -0.31986, 0.33795387, 0.20806046]","[0.6077792, -0.13621712, 0.23961225, 3.1044335, -0.4517922, 1.5435883, 0.8579295]","[-0.19368851, 0.49401322, -0.0639908, -1.8699368, 0.6097794, 2.1994858, -2.194667, 0.8579295]",1.0,0.0,Gates,Gates,j807b3f8,j807b3f8,"[0.21405119, -0.010264817, 0.454858, 2.5889604, 0.09421206, 1.6791893]","[0.17649946, 0.5187471, 0.5040439, -2.038498, 0.024417179, -2.2940288]","[0.2253726, -0.482376, 0.39719993, -1.882082, -0.038260754, -0.7611257]",true,18.0,270,63982,18459093,3627
false,false,false,"","","",0.8634361,"[0.6192488, -0.06439682, 0.17249452, -3.0075145, 0.22689609, 0.2501741]","[-0.1373531, 0.6357193, 0.033131223, -1.804213, 0.03337219, 2.1806598, -0.36568475]","[-0.1373531, 0.6357193, 0.033131223, -1.804213, 0.03337219, 2.1806598, -0.36568475, 0.8634361]",1.0,0.4096916,"[0.6336357, -0.060273167, 0.16570127, -2.9798865, 0.2607022, 0.25195938]","[0.18090345, 0.050224196, -0.11489147, 0.10493791, 0.20591334, -0.03838779]","[-0.13785487, 0.68067634, 0.042370405, -1.7359762, 0.042641375, 2.116642, -0.3595365]","[-0.0033777545, 0.2234541, 0.04367374, 0.30166486, 0.046160165, -0.23820616, 0.030747084]","[0.6336357, -0.060273167, 0.16570127, -2.9798865, 0.2607022, 0.25195938, 1.0]","[-0.13785487, 0.68067634, 0.042370405, -1.7359762, 0.042641375, 2.116642, -0.3595365, 1.0]",1.0,0.0,TRI HQ,TRI HQ,52ca9b6a,52ca9b6a,"[0.3291489, 0.04698351, 0.50809914, 2.96996, -0.13428919, 1.222988]","[0.18344326, 0.5051479, 0.38751015, -1.7583857, 0.01567486, -2.3960633]","[0.21724884, -0.6104104, 0.46295446, -1.6690218, 0.04458653, -0.39076656]",false,8.0,120,63983,18459558,0
false,false,false,Turn the stove's second-last knob to the left,Turn the switch,Turn the second right switch to the left,0.0,"[0.44750002, -0.02749023, 0.30168957, -3.13557, 0.10992747, -0.57920593]","[-0.05596358, -0.07604958, -0.00834284, -2.5090516, 0.08158982, 2.3385339, 0.45582914]","[-0.05596358, -0.07604958, -0.00834284, -2.5090516, 0.08158982, 2.3385339, 0.45582914, 0.0]",0.0,0.0,"[0.4559835, -0.035334487, 0.28611046, 3.1314878, 0.06791529, -0.61060685]","[0.09261759, -0.08191724, -0.1697041, -0.20216289, -0.13097155, -0.17070389]","[-0.062471427, -0.030266702, -0.016510349, -2.5036926, 0.040980704, 2.408748, 0.49826217]","[-0.027442735, 0.18209454, -0.031213265, 0.025745118, -0.16930029, 0.26875663, 0.18469097]","[0.4559835, -0.035334487, 0.28611046, 3.1314878, 0.06791529, -0.61060685, 0.0]","[-0.062471427, -0.030266702, -0.016510349, -2.5036926, 0.040980704, 2.408748, 0.49826217, 0.0]",1.0,0.0,416 W Dana St,416 W Dana St,52ca9b6a,52ca9b6a,"[0.30927402, -0.0924906, 0.48135823, 2.6154604, 0.23725589, 1.4615769]","[0.4066361, 0.42911187, 0.47392908, -1.9968712, -0.05573002, -2.652842]","[0.1098068, -0.5024299, 0.40841573, -1.7722819, -0.007925354, -0.36530524]",true,6.733333,101,63985,18460217,34908
false,false,false,Take the black masking tape out of the drawer and put it on the counter,Put the black tape in the drawer on the counter top,Take the masking tape from the drawer and put it on the counter,0.0,"[0.40519395, -0.0037504036, 0.43952054, 3.1286786, -0.07594485, 0.029803548]","[-0.008063303, -0.4613423, 2.6889844e-05, -2.536113, -0.011984503, 2.1511157, -0.031163413]","[-0.008063303, -0.4613423, 2.6889844e-05, -2.536113, -0.011984503, 2.1511157, -0.031163413, 0.0]",0.0,0.0,"[0.4188657, 0.007217089, 0.41048625, 3.1333058, -0.13463247, 0.025308758]","[0.1230308, 0.14111188, -0.30167213, 0.042834, -0.30989623, -0.03242666]","[0.0049338276, -0.40563118, 0.010488727, -2.568824, -0.0021386817, 2.2952876, -0.008249886]","[0.06326696, 0.18497334, 0.04962883, -0.14020175, 0.049069166, 0.54375106, 0.11237557]","[0.4188657, 0.007217089, 0.41048625, 3.1333058, -0.13463247, 0.025308758, 0.0]","[0.0049338276, -0.40563118, 0.010488727, -2.568824, -0.0021386817, 2.2952876, -0.008249886, 0.0]",1.0,0.0,Gates,Gates,7790ec0a,7790ec0a,"[0.29100162, -0.040267617, 0.47153017, 2.792768, -0.014158742, 1.6197249]","[0.42815864, 0.47243357, 0.4214248, -2.013339, 0.0111000035, -2.8180928]","[0.1816064, -0.54645425, 0.4131921, -1.9349402, -0.054749012, -0.48115945]",true,2.1333334,32,63986,18460428,34909
false,false,false,Put the marker in the mug,Put the marker in the cup,Pick the marker and put it in the cup,0.7488987,"[0.52536327, 0.2653263, 0.21844192, -2.7133312, -0.5836991, -1.1450624]","[0.4427577, 0.43390837, -0.007974251, -2.069417, -1.3295789, 2.5972822, 2.605677]","[0.4427577, 0.43390837, -0.007974251, -2.069417, -1.3295789, 2.5972822, 2.605677, 0.7488987]",0.41960353,-1.0,"[0.5257791, 0.2623635, 0.21688212, -2.6653414, -0.54315895, -1.1496257]","[-0.050170008, -0.04021797, -0.0799594, 0.3099877, -0.085361235, 0.123520575]","[0.4493219, 0.43318978, -0.03693319, -2.050769, -1.3268087, 2.6654644, 2.601135]","[0.020810718, 0.0006166864, -0.108273745, 0.045474693, 0.0026393384, 0.29869473, -2.8360699e-05]","[0.5257791, 0.2623635, 0.21688212, -2.6653414, -0.54315895, -1.1496257, 0.41960353]","[0.4493219, 0.43318978, -0.03693319, -2.050769, -1.3268087, 2.6654644, 2.601135, 0.41960353]",1.0,0.0,Gates,Gates,sbd7d2c6,sbd7d2c6,"[0.30425608, 0.18036866, 0.517496, 2.7632327, -0.13078137, 1.4988109]","[0.3256223, 0.5452555, 0.2977201, -1.8964362, 0.0587887, -2.6700468]","[0.25648245, -0.3716247, 0.26566657, -1.918757, -0.18867785, -0.20241016]",true,8.6,129,63991,18461443,175
false,false,false,"Remove the orange cup from the grey cup, then put the green, yellow, and orange blocks inside the grey cup",Remove the orange cup from the measuring cup,"Pick up the cup from the pot and put it on the table, then pick up the yellow, green and orange objects from the table and put them in the pot",0.0,"[0.6693967, 0.23515849, 0.16334711, 2.87588, 0.4351331, -0.2006616]","[0.2849668, 1.0256894, 0.09069698, -1.0889152, -0.087491006, 1.6055955, 0.51941806]","[0.2849668, 1.0256894, 0.09069698, -1.0889152, -0.087491006, 1.6055955, 0.51941806, 0.0]",0.0,0.0,"[0.71369874, 0.26405862, 0.15709996, 2.8801672, 0.46112242, -0.17745215]","[0.56379735, 0.32728875, -0.041829057, 0.054287456, 0.1426803, 0.106701516]","[0.3242662, 1.1513633, 0.065458104, -0.8653296, -0.06041525, 1.4961629, 0.49013814]","[0.16499165, 0.5066184, -0.12607193, 0.9340357, 0.13439013, -0.470933, -0.13459635]","[0.71369874, 0.26405862, 0.15709996, 2.8801672, 0.46112242, -0.17745215, 0.0]","[0.3242662, 1.1513633, 0.065458104, -0.8653296, -0.06041525, 1.4961629, 0.49013814, 0.0]",1.0,0.0,BAIR,BAIR,84bd5053,84bd5053,"[0.34489712, 0.11225402, 0.5452755, 2.9524045, -0.03534324, 1.3705739]","[0.37797657, 0.55135536, 0.342865, -2.0062895, -0.13030313, -2.2378268]","[0.21341477, -0.36251232, 0.3019413, -1.9138312, 0.0389247, -0.5618542]",true,3.5333333,53,64010,18466165,34922
